time_s,stage,baro_alt_m,baro_pres_hpa,gps_alt_m,gps_lat_deg,gps_lon_deg,gps_vel_z_m_s,gps_sat_count
8463.805,0,-1034.72,995.00,-350.07,39.5550308,-76.7323380,0.01,24
8465.814,0,-1033.28,994.83,-350.05,39.5550270,-76.7323380,-0.01,24
8467.839,0,-1033.96,994.91,-349.95,39.5550270,-76.7323380,0.01,24
8469.846,0,-1035.73,995.12,-349.98,39.5550270,-76.7323303,-0.04,24
8472.359,0,-1035.39,995.08,-349.87,39.5550270,-76.7323303,-0.01,24
8474.811,0,-1033.96,994.91,-349.78,39.5550270,-76.7323303,0.01,24
8476.836,0,-1033.96,994.91,-349.76,39.5550270,-76.7323303,-0.01,24
8478.862,0,-1035.39,995.08,-349.76,39.5550270,-76.7323303,0.02,25
8481.296,0,-1035.39,995.08,-349.69,39.5550270,-76.7323303,-0.03,23
8483.322,0,-1033.96,994.91,-349.75,39.5550270,-76.7323303,0.03,23
8485.330,0,-1033.62,994.87,-349.70,39.5550308,-76.7323303,0.03,23
8487.334,0,-1033.96,994.91,-349.75,39.5550308,-76.7323303,0.00,24
8489.338,0,-1035.05,995.04,-349.87,39.5550308,-76.7323380,0.03,24
8491.347,0,-1036.15,995.17,-349.92,39.5550308,-76.7323380,-0.08,24
8493.772,0,-1035.73,995.12,-350.10,39.5550308,-76.7323380,0.04,24
8495.814,0,-1033.96,994.91,-350.16,39.5550308,-76.7323380,0.01,24
8498.057,0,-1035.05,995.04,-350.32,39.5550308,-76.7323380,0.02,24
8500.270,0,-1033.96,994.91,-350.56,39.5550308,-76.7323380,0.02,25
8502.377,0,-1034.72,995.00,-350.75,39.5550308,-76.7323380,-0.02,25
8504.827,0,-1036.49,995.21,-350.89,39.5550270,-76.7323380,0.05,26
8507.292,0,-1035.05,995.04,-351.01,39.5550270,-76.7323380,-0.02,26
8509.319,0,-1034.29,994.95,-351.13,39.5550270,-76.7323380,-0.01,26
8511.931,0,-1033.96,994.91,-351.12,39.5550232,-76.7323380,-0.04,26
8514.055,0,-1034.72,995.00,-351.01,39.5550156,-76.7323303,0.04,26
8516.274,0,-1033.62,994.87,-350.79,39.5550117,-76.7323303,-0.00,24
8518.282,0,-1035.05,995.04,-350.56,39.5550117,-76.7323303,-0.08,24
8520.471,0,-1033.62,994.87,-350.50,39.5550079,-76.7323303,0.03,25
8522.823,0,-1034.72,995.00,-350.00,39.5550041,-76.7323227,-0.07,25
8524.849,0,-1035.39,995.08,-349.74,39.5550003,-76.7323227,0.00,25
8526.921,0,-1036.07,995.16,-349.57,39.5550003,-76.7323227,0.04,24
8529.271,0,-1033.96,994.91,-349.01,39.5549965,-76.7323227,-0.01,24
8531.281,0,-1034.29,994.95,-348.87,39.5549927,-76.7323227,-0.01,24
8533.303,0,-1035.05,995.04,-348.65,39.5549927,-76.7323227,-0.05,23
8535.328,0,-1036.07,995.16,-348.47,39.5549927,-76.7323227,-0.03,25
8539.028,0,-1034.29,994.95,-348.32,39.5549927,-76.7323227,0.02,23
8541.908,0,-1035.05,995.04,-347.71,39.5549927,-76.7323227,0.03,23
8544.977,0,-1037.16,995.29,-347.47,39.5549927,-76.7323227,-0.06,22
8547.341,0,-1034.63,994.99,-347.16,39.5549965,-76.7323227,0.06,20
8549.790,0,-1032.52,994.74,-347.17,39.5549965,-76.7323227,-0.05,22
8551.790,0,-1034.63,994.99,-347.29,39.5550003,-76.7323303,0.07,21
8553.792,0,-1036.07,995.16,-347.46,39.5550003,-76.7323303,-0.03,23
8555.793,0,-1034.63,994.99,-347.76,39.5550041,-76.7323303,-0.01,24
8557.810,0,-1034.63,994.99,-347.93,39.5550041,-76.7323303,0.00,25
8559.850,0,-1034.29,994.95,-348.04,39.5550079,-76.7323303,-0.09,23
8562.457,0,-1036.07,995.16,-348.14,39.5550079,-76.7323380,0.03,24
8565.054,0,-1035.05,995.04,-348.68,39.5550079,-76.7323380,-0.09,22
8567.288,0,-1033.96,994.91,-349.02,39.5550117,-76.7323380,0.02,22
8569.462,0,-1035.73,995.12,-349.06,39.5550117,-76.7323380,0.09,22
8571.845,0,-1036.40,995.20,-349.39,39.5550117,-76.7323380,-0.01,22
8573.932,0,-1035.05,995.04,-349.47,39.5550117,-76.7323380,0.02,22
8576.282,0,-1033.62,994.87,-349.75,39.5550079,-76.7323380,-0.08,22
8578.290,0,-1034.29,994.95,-349.71,39.5550079,-76.7323380,-0.00,23
8580.824,0,-1036.40,995.20,-349.78,39.5550079,-76.7323380,0.05,24
8583.847,0,-1035.39,995.08,-350.09,39.5550041,-76.7323380,0.01,23
8586.532,0,-1033.53,994.86,-350.46,39.5550041,-76.7323380,-0.03,20
8589.146,0,-1035.73,995.12,-350.77,39.5550041,-76.7323380,-0.07,23
8591.309,0,-1035.73,995.12,-351.39,39.5550079,-76.7323380,0.02,23
8593.314,0,-1035.39,995.08,-351.51,39.5550079,-76.7323380,-0.00,22
8595.387,0,-1032.86,994.78,-351.51,39.5550079,-76.7323380,0.04,22
8597.472,0,-1035.05,995.04,-351.46,39.5550041,-76.7323456,-0.04,24
8600.517,0,-1033.96,994.91,-351.55,39.5550041,-76.7323456,-0.04,24
8602.768,0,-1032.86,994.78,-352.23,39.5550079,-76.7323456,-0.03,24
8605.468,0,-1033.96,994.91,-352.25,39.5550079,-76.7323456,-0.00,24
8607.757,0,-1033.62,994.87,-352.25,39.5550079,-76.7323456,-0.00,24
8609.862,0,-1033.96,994.91,-352.32,39.5550156,-76.7323456,0.01,24
8612.440,0,-1036.40,995.20,-352.28,39.5550156,-76.7323456,0.06,24
8614.775,0,-1036.07,995.16,-352.11,39.5550156,-76.7323456,-0.06,23
8616.786,0,-1032.86,994.78,-352.08,39.5550156,-76.7323456,0.02,22
8618.798,0,-1033.96,994.91,-352.04,39.5550194,-76.7323456,0.02,23
8620.826,0,-1037.16,995.29,-352.00,39.5550194,-76.7323456,-0.02,24
8622.897,0,-1033.96,994.91,-351.99,39.5550194,-76.7323456,-0.02,24
8625.346,0,-1035.39,995.08,-351.67,39.5550194,-76.7323456,0.04,24
8627.797,0,-1035.73,995.12,-351.56,39.5550194,-76.7323456,0.03,25
8629.806,0,-1037.16,995.29,-351.45,39.5550194,-76.7323456,-0.00,25
8631.894,0,-1034.63,994.99,-351.43,39.5550194,-76.7323456,-0.01,24
8634.943,0,-1035.73,995.12,-351.44,39.5550232,-76.7323456,0.03,25
8637.324,0,-1034.72,995.00,-351.24,39.5550232,-76.7323456,0.03,24
8639.350,0,-1033.96,994.91,-351.13,39.5550232,-76.7323456,-0.04,25
8641.802,0,-1036.15,995.17,-350.98,39.5550232,-76.7323456,-0.03,24
8643.811,0,-1035.39,995.08,-350.84,39.5550194,-76.7323456,0.05,25
8646.409,0,-1033.96,994.91,-350.63,39.5550194,-76.7323380,0.03,25
8651.953,0,-1032.86,994.78,-350.63,39.5550194,-76.7323380,0.03,25
8658.579,0,-1032.86,994.78,-350.63,39.5550194,-76.7323380,0.03,25
8660.793,0,-1035.39,995.08,-350.10,39.5550232,-76.7323380,0.01,25
8662.835,0,-1035.05,995.04,-350.32,39.5550232,-76.7323380,-0.06,25
8664.847,0,-1034.29,994.95,-350.54,39.5550232,-76.7323456,0.05,25
8667.318,0,-1036.07,995.16,-350.83,39.5550270,-76.7323456,-0.07,24
8669.319,0,-1036.07,995.16,-351.02,39.5550308,-76.7323456,0.02,25
8671.837,0,-1034.63,994.99,-351.36,39.5550346,-76.7323456,-0.01,25
8673.925,0,-1035.73,995.12,-351.52,39.5550346,-76.7323456,-0.01,25
8676.357,0,-1036.07,995.16,-352.42,39.5550423,-76.7323456,-0.04,25
8678.445,0,-1032.86,994.78,-352.73,39.5550461,-76.7323456,0.00,26
8681.009,0,-1034.72,995.00,-353.11,39.5550461,-76.7323456,-0.01,25
8683.349,0,-1035.05,995.04,-353.53,39.5550537,-76.7323532,-0.01,25
8685.438,0,-1034.29,994.95,-353.56,39.5550537,-76.7323532,-0.00,25
8687.827,0,-1034.72,995.00,-353.81,39.5550537,-76.7323532,0.03,25
8689.840,0,-1033.62,994.87,-353.76,39.5550537,-76.7323532,-0.01,25
8692.350,0,-1035.73,995.12,-353.78,39.5550537,-76.7323532,0.04,23
8694.356,0,-1034.29,994.95,-353.66,39.5550537,-76.7323532,0.03,23
8697.380,0,-1033.96,994.91,-353.66,39.5550537,-76.7323532,-0.04,23
8699.398,0,-1036.07,995.16,-353.66,39.5550537,-76.7323532,0.02,24
8701.889,0,-1035.39,995.08,-353.61,39.5550537,-76.7323532,-0.05,24
8703.905,0,-1034.29,994.95,-353.59,39.5550537,-76.7323532,0.05,25
8706.509,0,-1036.07,995.16,-353.34,39.5550499,-76.7323532,-0.03,25
8708.861,0,-1036.49,995.21,-353.10,39.5550499,-76.7323532,0.04,25
8711.312,0,-1038.26,995.42,-352.78,39.5550461,-76.7323532,-0.01,24
8716.294,0,-1034.63,994.99,-352.87,39.5550461,-76.7323532,-0.00,24
8718.320,0,-1034.29,994.95,-352.96,39.5550461,-76.7323532,0.00,23
8720.330,0,-1035.39,995.08,-353.16,39.5550461,-76.7323532,0.00,22
8723.277,0,-1035.39,995.08,-353.01,39.5550461,-76.7323532,0.01,23
8725.286,0,-1035.05,995.04,-352.84,39.5550423,-76.7323532,0.03,24
8727.327,0,-1034.72,995.00,-352.84,39.5550423,-76.7323532,0.05,24
8729.842,0,-1034.72,995.00,-352.98,39.5550385,-76.7323532,-0.07,26
8732.559,0,-1034.29,994.95,-352.96,39.5550385,-76.7323532,0.01,26
8734.825,0,-1035.39,995.08,-353.03,39.5550385,-76.7323532,-0.03,25
8736.852,0,-1035.05,995.04,-353.02,39.5550385,-76.7323532,0.05,25
8738.879,0,-1033.96,994.91,-352.98,39.5550385,-76.7323532,0.03,25
8741.916,0,-1035.05,995.04,-352.96,39.5550385,-76.7323532,0.03,25
8744.270,0,-1036.15,995.17,-352.67,39.5550346,-76.7323532,0.06,26
8746.778,0,-1035.39,995.08,-352.51,39.5550346,-76.7323532,-0.02,26
8749.393,0,-1035.05,995.04,-352.33,39.5550346,-76.7323532,-0.03,26
8751.794,0,-1033.62,994.87,-351.81,39.5550308,-76.7323532,-0.01,26
8753.822,0,-1035.05,995.04,-351.62,39.5550308,-76.7323532,0.00,27
8756.814,0,-1035.05,995.04,-351.31,39.5550308,-76.7323532,-0.04,27
8759.660,0,-1036.49,995.21,-351.14,39.5550308,-76.7323532,-0.01,27
8761.825,0,-1035.39,995.08,-350.94,39.5550308,-76.7323532,-0.00,27
8763.852,0,-1033.96,994.91,-350.96,39.5550308,-76.7323532,0.08,27
8765.862,0,-1036.49,995.21,-350.96,39.5550346,-76.7323532,-0.00,26
8769.329,0,-1035.73,995.12,-351.00,39.5550346,-76.7323532,0.05,23
8771.339,0,-1035.39,995.08,-350.97,39.5550346,-76.7323532,-0.02,23
8773.938,0,-1036.83,995.25,-350.99,39.5550346,-76.7323532,0.00,23
8775.940,0,-1035.39,995.08,-351.23,39.5550385,-76.7323532,-0.07,23
8778.458,0,-1032.86,994.78,-351.74,39.5550385,-76.7323532,-0.07,24
8780.809,0,-1035.05,995.04,-352.57,39.5550423,-76.7323532,-0.00,24
8783.559,0,-1037.16,995.29,-353.05,39.5550461,-76.7323532,-0.02,24
8785.775,0,-1036.83,995.25,-353.82,39.5550461,-76.7323532,-0.05,25
8788.474,0,-1035.39,995.08,-354.12,39.5550461,-76.7323532,-0.10,25
8790.815,0,-1036.49,995.21,-354.89,39.5550461,-76.7323532,-0.01,24
8792.858,0,-1035.05,995.04,-355.06,39.5550461,-76.7323532,0.01,25
8794.901,0,-1034.63,994.99,-355.09,39.5550461,-76.7323532,0.04,26
8798.360,0,-1034.29,994.95,-354.99,39.5550461,-76.7323456,0.06,25
8800.958,0,-1034.29,994.95,-355.03,39.5550461,-76.7323456,0.06,25
8803.329,0,-1035.73,995.12,-355.01,39.5550461,-76.7323456,0.04,24
8805.334,0,-1034.97,995.03,-355.02,39.5550423,-76.7323456,-0.01,24
8807.359,0,-1034.63,994.99,-355.11,39.5550423,-76.7323456,-0.01,25
8809.359,0,-1034.63,994.99,-355.07,39.5550423,-76.7323532,0.02,23
8811.958,0,-1033.62,994.87,-355.02,39.5550423,-76.7323532,0.07,23
8814.288,0,-1036.49,995.21,-354.78,39.5550385,-76.7323532,-0.08,24
8816.919,0,-1037.92,995.38,-354.68,39.5550385,-76.7323532,-0.06,24
8819.381,0,-1034.72,995.00,-354.18,39.5550385,-76.7323532,0.02,24
8821.817,0,-1035.39,995.08,-353.95,39.5550385,-76.7323532,-0.04,22
8824.334,0,-1035.39,995.08,-353.63,39.5550385,-76.7323532,0.01,25
8826.337,0,-1035.05,995.04,-353.34,39.5550385,-76.7323532,-0.02,26
8828.483,0,-1034.72,995.00,-353.13,39.5550385,-76.7323532,-0.01,26
8831.379,0,-1035.73,995.12,-353.04,39.5550385,-76.7323532,0.01,25
8833.827,0,-1036.83,995.25,-352.76,39.5550385,-76.7323532,-0.01,26
8835.898,0,-1036.15,995.17,-352.72,39.5550385,-76.7323532,-0.01,26
8838.410,0,-1038.60,995.46,-352.50,39.5550385,-76.7323532,-0.01,26
8840.956,0,-1034.72,995.00,-351.85,39.5550385,-76.7323532,-0.01,25
8843.454,0,-1033.96,994.91,-351.74,39.5550385,-76.7323532,0.03,24
8845.783,0,-1037.59,995.34,-351.53,39.5550385,-76.7323532,-0.01,26
8847.809,0,-1035.73,995.12,-351.47,39.5550385,-76.7323608,-0.00,26
8849.850,0,-1034.38,994.96,-351.36,39.5550385,-76.7323608,0.00,25
8851.858,0,-1035.05,995.04,-351.36,39.5550385,-76.7323608,-0.00,25
8854.309,0,-1036.83,995.25,-351.46,39.5550423,-76.7323608,0.03,26
8856.397,0,-1033.96,994.91,-351.52,39.5550423,-76.7323608,-0.03,26
8858.832,0,-1036.49,995.21,-351.64,39.5550423,-76.7323608,0.01,27
8861.347,0,-1034.29,994.95,-351.89,39.5550423,-76.7323608,-0.03,26
8863.993,0,-1034.72,995.00,-351.89,39.5550423,-76.7323608,-0.03,26
8866.276,0,-1036.49,995.21,-351.96,39.5550423,-76.7323608,0.02,26
8868.300,0,-1035.05,995.04,-352.11,39.5550423,-76.7323608,-0.00,26
8871.662,0,-1035.05,995.04,-352.11,39.5550423,-76.7323608,-0.03,25
8873.820,0,-1033.96,994.91,-352.25,39.5550423,-76.7323608,0.03,26
8876.086,0,-1033.96,994.91,-352.25,39.5550423,-76.7323608,0.03,26
8878.319,0,-1034.63,994.99,-352.07,39.5550423,-76.7323608,-0.01,25
8880.326,0,-1035.05,995.04,-351.99,39.5550385,-76.7323532,0.00,25
8882.337,0,-1035.39,995.08,-351.95,39.5550385,-76.7323532,0.01,26
8885.095,0,-1036.83,995.25,-351.95,39.5550385,-76.7323532,0.02,27
8887.309,0,-1035.05,995.04,-351.92,39.5550385,-76.7323532,-0.00,23
8889.319,0,-1035.39,995.08,-351.95,39.5550385,-76.7323532,0.03,24
8891.329,0,-1035.73,995.12,-351.96,39.5550385,-76.7323532,0.00,26
8893.839,0,-1036.07,995.16,-351.95,39.5550385,-76.7323532,0.05,24
8896.308,0,-1033.62,994.87,-351.92,39.5550385,-76.7323532,-0.02,25
8898.379,0,-1035.39,995.08,-351.94,39.5550385,-76.7323532,-0.01,25
8900.847,0,-1034.72,995.00,-352.06,39.5550385,-76.7323608,-0.00,26
8903.297,0,-1035.05,995.04,-352.06,39.5550385,-76.7323608,0.01,26
8905.304,0,-1034.72,995.00,-351.98,39.5550346,-76.7323608,0.00,26
8907.329,0,-1035.05,995.04,-351.93,39.5550346,-76.7323608,0.00,27
8910.111,0,-1034.72,995.00,-351.93,39.5550346,-76.7323608,0.00,27
8912.278,0,-1036.49,995.21,-352.12,39.5550346,-76.7323608,-0.01,26
8914.451,0,-1034.63,994.99,-352.15,39.5550346,-76.7323685,-0.00,26
8917.031,0,-1033.96,994.91,-352.21,39.5550346,-76.7323685,0.01,26
8919.263,0,-1037.50,995.33,-352.27,39.5550346,-76.7323685,-0.00,27
8921.786,0,-1035.39,995.08,-352.32,39.5550346,-76.7323685,0.00,27
8923.958,0,-1036.07,995.16,-352.33,39.5550346,-76.7323685,-0.01,26
8926.310,0,-1036.49,995.21,-352.19,39.5550346,-76.7323685,-0.00,22
8928.335,0,-1033.62,994.87,-352.12,39.5550346,-76.7323685,0.01,25
8931.388,0,-1035.73,995.12,-352.07,39.5550308,-76.7323608,0.03,24
8933.823,0,-1034.63,994.99,-352.18,39.5550308,-76.7323608,-0.01,25
8935.848,0,-1035.05,995.04,-352.14,39.5550308,-76.7323608,-0.01,24
8938.507,0,-1036.40,995.20,-352.14,39.5550308,-76.7323608,-0.01,24
8940.859,0,-1034.63,994.99,-352.04,39.5550308,-76.7323608,0.02,23
8943.276,0,-1032.86,994.78,-352.04,39.5550308,-76.7323608,0.03,25
8945.802,0,-1037.16,995.29,-352.09,39.5550308,-76.7323608,-0.03,24
8947.974,0,-1036.40,995.20,-352.11,39.5550308,-76.7323608,-0.04,25
8950.205,0,-1036.40,995.20,-352.11,39.5550308,-76.7323608,-0.04,25
8952.358,0,-1036.40,995.20,-352.44,39.5550308,-76.7323608,0.00,23
8954.957,0,-1036.40,995.20,-352.53,39.5550308,-76.7323608,0.02,23
8957.199,0,-1036.40,995.20,-353.04,39.5550308,-76.7323608,-0.03,24
8959.515,0,-1036.07,995.16,-353.29,39.5550270,-76.7323608,0.01,23
8961.844,0,-1033.53,994.86,-353.67,39.5550270,-76.7323608,-0.01,23
8963.849,0,-1033.53,994.86,-354.00,39.5550270,-76.7323608,0.00,21
8966.464,0,-1036.07,995.16,-354.05,39.5550270,-76.7323608,0.01,22
8968.813,0,-1034.97,995.03,-354.13,39.5550232,-76.7323608,-0.02,22
8970.822,0,-1033.96,994.91,-354.25,39.5550232,-76.7323608,0.00,24
8973.340,0,-1035.31,995.07,-354.42,39.5550270,-76.7323608,-0.01,24
8975.938,0,-1034.63,994.99,-354.53,39.5550270,-76.7323608,0.02,24
8978.304,0,-1035.31,995.07,-354.84,39.5550270,-76.7323608,-0.00,25
8980.376,0,-1036.07,995.16,-354.90,39.5550270,-76.7323608,-0.00,25
8983.073,0,-1036.07,995.16,-355.04,39.5550270,-76.7323608,-0.03,25
8985.572,0,-1036.07,995.16,-355.04,39.5550270,-76.7323608,0.00,24
8987.819,0,-1033.96,994.91,-355.14,39.5550270,-76.7323608,-0.04,24
8989.844,0,-1037.16,995.29,-355.25,39.5550270,-76.7323608,-0.05,23
8992.292,0,-1034.63,994.99,-355.33,39.5550308,-76.7323608,-0.02,23
8998.962,0,-1036.40,995.20,-355.33,39.5550308,-76.7323685,-0.02,23
9002.783,0,-1036.40,995.20,-355.97,39.5550308,-76.7323685,-0.02,24
9004.807,0,-1035.73,995.12,-355.96,39.5550308,-76.7323685,-0.01,24
9006.832,0,-1036.74,995.24,-355.83,39.5550308,-76.7323685,0.03,24
9009.098,0,-1036.74,995.24,-355.83,39.5550308,-76.7323685,0.03,24
9011.264,0,-1035.31,995.07,-355.05,39.5550308,-76.7323608,0.03,23
9013.271,0,-1036.07,995.16,-354.66,39.5550308,-76.7323608,0.05,25
9015.297,0,-1037.16,995.29,-354.40,39.5550270,-76.7323608,-0.02,23
9017.305,0,-1034.29,994.95,-354.18,39.5550270,-76.7323608,-0.03,22
9019.309,0,-1034.63,994.99,-353.88,39.5550270,-76.7323608,-0.02,21
9022.409,0,-1035.31,995.07,-353.62,39.5550232,-76.7323608,0.00,21
9024.925,0,-1036.40,995.20,-353.33,39.5550194,-76.7323608,0.01,21
9027.287,0,-1035.64,995.11,-352.99,39.5550194,-76.7323608,0.01,23
9029.294,0,-1036.40,995.20,-352.90,39.5550194,-76.7323608,-0.01,25
9031.303,0,-1033.87,994.90,-352.70,39.5550194,-76.7323608,-0.00,25
9033.310,0,-1035.64,995.11,-352.66,39.5550194,-76.7323685,-0.03,23
9035.908,0,-1035.64,995.11,-352.59,39.5550194,-76.7323685,-0.03,23
9038.274,0,-1034.29,994.95,-352.55,39.5550194,-76.7323685,-0.03,26
9040.300,0,-1033.53,994.86,-352.50,39.5550194,-76.7323685,-0.01,23
9043.069,0,-1035.64,995.11,-352.30,39.5550194,-76.7323685,0.01,25
9045.280,0,-1036.74,995.24,-351.87,39.5550194,-76.7323685,-0.03,25
9047.307,0,-1034.29,994.95,-351.63,39.5550232,-76.7323685,0.02,26
9049.331,0,-1035.64,995.11,-351.44,39.5550232,-76.7323685,0.03,26
9051.457,0,-1035.31,995.07,-351.30,39.5550270,-76.7323685,-0.00,28
9053.805,0,-1033.87,994.90,-351.13,39.5550270,-76.7323685,-0.03,27
9055.978,0,-1037.50,995.33,-351.09,39.5550308,-76.7323685,-0.02,28
9058.325,0,-1033.87,994.90,-350.67,39.5550346,-76.7323685,0.06,26
9060.335,0,-1036.40,995.20,-350.64,39.5550346,-76.7323761,-0.00,27
9062.359,0,-1036.40,995.20,-350.66,39.5550346,-76.7323761,-0.00,27
9064.794,0,-1034.21,994.94,-350.80,39.5550385,-76.7323761,-0.01,27
9066.802,0,-1037.08,995.28,-350.92,39.5550385,-76.7323761,-0.00,26
9069.475,0,-1035.31,995.07,-351.00,39.5550385,-76.7323761,0.02,26
9071.511,0,-1036.07,995.16,-351.21,39.5550423,-76.7323837,0.00,26
9073.844,0,-1035.31,995.07,-351.32,39.5550423,-76.7323837,-0.04,26
9077.590,0,-1036.40,995.20,-351.35,39.5550423,-76.7323761,0.02,24
9080.334,0,-1036.07,995.16,-351.26,39.5550423,-76.7323761,0.01,24
9082.931,0,-1035.31,995.07,-351.24,39.5550423,-76.7323761,0.01,26
9085.972,0,-1036.40,995.20,-351.18,39.5550423,-76.7323761,-0.02,26
9088.323,0,-1034.21,994.94,-351.24,39.5550423,-76.7323761,-0.01,27
9090.835,0,-1034.21,994.94,-351.14,39.5550423,-76.7323685,-0.00,27
9093.077,0,-1036.40,995.20,-351.02,39.5550423,-76.7323685,0.01,28
9095.326,0,-1035.31,995.07,-350.84,39.5550385,-76.7323685,0.02,28
9097.414,0,-1034.55,994.98,-350.85,39.5550385,-76.7323685,-0.02,28
9099.863,0,-1036.40,995.20,-350.82,39.5550346,-76.7323608,-0.01,26
9102.297,0,-1035.64,995.11,-350.86,39.5550346,-76.7323532,-0.00,28
9104.306,0,-1035.31,995.07,-350.83,39.5550308,-76.7323532,0.03,27
9106.315,0,-1035.64,995.11,-350.75,39.5550308,-76.7323532,0.01,25
9108.356,0,-1034.29,994.95,-350.66,39.5550308,-76.7323532,0.03,25
9110.445,0,-1036.07,995.16,-350.66,39.5550270,-76.7323532,0.03,25
9112.840,0,-1036.40,995.20,-350.88,39.5550270,-76.7323456,-0.04,23
9114.850,0,-1034.97,995.03,-350.97,39.5550270,-76.7323456,-0.01,25
9116.857,0,-1034.63,994.99,-350.88,39.5550270,-76.7323456,-0.00,27
9119.310,0,-1033.87,994.90,-350.97,39.5550270,-76.7323456,0.03,25
9121.810,0,-1034.63,994.99,-351.26,39.5550270,-76.7323456,-0.04,25
9123.880,0,-1034.29,994.95,-351.40,39.5550270,-76.7323456,-0.05,25
9126.330,0,-1034.97,995.03,-351.57,39.5550270,-76.7323456,0.04,25
9128.339,0,-1037.50,995.33,-351.46,39.5550232,-76.7323456,0.03,25
9130.955,0,-1036.40,995.20,-351.42,39.5550232,-76.7323456,0.03,23
9133.463,0,-1034.63,994.99,-351.33,39.5550232,-76.7323380,0.01,26
9135.822,0,-1035.64,995.11,-350.83,39.5550232,-76.7323380,0.04,26
9138.552,0,-1035.64,995.11,-350.67,39.5550232,-76.7323380,0.04,26
9141.578,0,-1035.64,995.11,-350.52,39.5550194,-76.7323380,0.01,24
9143.766,0,-1035.64,995.11,-350.42,39.5550194,-76.7323380,-0.00,24
9145.857,0,-1036.74,995.24,-350.35,39.5550232,-76.7323380,0.01,26
9148.291,0,-1034.97,995.03,-350.17,39.5550232,-76.7323380,0.02,24
9150.832,0,-1037.08,995.28,-350.03,39.5550194,-76.7323380,0.05,24
9153.430,0,-1036.74,995.24,-350.01,39.5550232,-76.7323380,0.03,24
9156.303,0,-1034.63,994.99,-349.68,39.5550232,-76.7323380,-0.01,25
9158.558,0,-1034.63,994.99,-349.68,39.5550232,-76.7323380,-0.01,25
9160.800,0,-1034.63,994.99,-349.33,39.5550232,-76.7323456,-0.04,26
9162.827,0,-1035.31,995.07,-349.29,39.5550194,-76.7323456,0.02,26
9164.835,0,-1033.87,994.90,-349.30,39.5550232,-76.7323456,0.02,25
9167.360,0,-1034.97,995.03,-349.60,39.5550232,-76.7323456,0.03,26
9169.788,0,-1036.07,995.16,-349.84,39.5550232,-76.7323532,0.05,27
9171.813,0,-1036.40,995.20,-350.11,39.5550270,-76.7323532,-0.03,26
9173.820,0,-1035.31,995.07,-350.39,39.5550270,-76.7323608,-0.01,24
9176.354,0,-1035.64,995.11,-350.67,39.5550270,-76.7323608,-0.02,25
9179.455,0,-1035.31,995.07,-350.77,39.5550270,-76.7323608,0.01,23
9181.462,0,-1036.40,995.20,-350.99,39.5550270,-76.7323608,0.01,24
9183.788,0,-1034.55,994.98,-351.56,39.5550270,-76.7323608,-0.01,26
9186.386,0,-1034.55,994.98,-351.77,39.5550232,-76.7323608,-0.04,23
9188.770,0,-1035.98,995.15,-352.02,39.5550232,-76.7323608,-0.02,25
9190.779,0,-1037.08,995.28,-352.02,39.5550232,-76.7323532,0.01,24
9192.788,0,-1035.64,995.11,-351.98,39.5550232,-76.7323532,0.01,24
9194.813,0,-1034.97,995.03,-351.84,39.5550194,-76.7323532,0.01,24
9197.339,0,-1034.55,994.98,-351.88,39.5550194,-76.7323532,0.04,22
9199.350,0,-1034.21,994.94,-352.05,39.5550194,-76.7323532,-0.02,23
9201.438,0,-1035.31,995.07,-352.14,39.5550232,-76.7323532,0.00,23
9203.807,0,-1036.40,995.20,-352.51,39.5550232,-76.7323532,-0.00,22
9205.847,0,-1034.21,994.94,-352.82,39.5550270,-76.7323532,-0.01,21
9208.296,0,-1035.31,995.07,-353.40,39.5550308,-76.7323608,-0.01,20
9210.305,0,-1036.07,995.16,-353.66,39.5550308,-76.7323608,0.02,23
9212.315,0,-1036.07,995.16,-353.90,39.5550308,-76.7323608,-0.01,23
9214.584,0,-1036.07,995.16,-354.47,39.5550346,-76.7323608,0.00,22
9216.799,0,-1033.53,994.86,-354.82,39.5550385,-76.7323608,-0.02,24
9219.395,0,-1036.07,995.16,-355.05,39.5550423,-76.7323608,-0.03,24
9221.773,0,-1036.40,995.20,-355.79,39.5550461,-76.7323685,-0.01,22
9223.778,0,-1033.53,994.86,-356.02,39.5550461,-76.7323685,0.01,21
9225.904,0,-1035.64,995.11,-356.27,39.5550461,-76.7323685,-0.00,20
9228.941,0,-1034.21,994.94,-356.51,39.5550499,-76.7323608,0.03,22
9231.312,0,-1035.31,995.07,-356.64,39.5550461,-76.7323608,0.06,26
9233.322,0,-1034.97,995.03,-356.52,39.5550423,-76.7323608,0.00,26
9235.333,0,-1036.74,995.24,-356.29,39.5550423,-76.7323608,0.02,25
9238.825,0,-1034.63,994.99,-355.77,39.5550461,-76.7323608,0.01,25
9241.939,0,-1034.63,994.99,-355.50,39.5550461,-76.7323608,-0.01,26
9244.303,0,-1035.31,995.07,-354.96,39.5550461,-76.7323532,0.00,26
9250.360,0,-1035.64,995.11,-354.59,39.5550461,-76.7323532,0.02,28
9252.360,0,-1034.97,995.03,-354.58,39.5550423,-76.7323532,-0.03,28
9254.958,0,-1035.73,995.12,-354.66,39.5550423,-76.7323532,-0.03,27
9257.898,0,-1036.07,995.16,-354.72,39.5550423,-76.7323532,-0.02,28
9260.413,0,-1035.73,995.12,-354.70,39.5550423,-76.7323532,0.04,27
