time_s,stage,baro_alt_m,baro_pres_hpa,gps_alt_m,gps_lat_deg,gps_lon_deg,gps_vel_z_m_s,gps_sat_count
3395.956,1,14915.49,113.76,11953.78,39.6854248,-77.6963654,-0.00,0
3396.487,1,14920.38,113.66,11953.78,39.6854248,-77.6963654,-0.00,0
3397.460,1,14922.34,113.62,11953.78,39.6854248,-77.6963654,-0.00,0
3398.416,1,14928.21,113.50,11953.78,39.6854248,-77.6963654,-0.00,0
3398.963,1,14934.58,113.37,11953.78,39.6854248,-77.6963654,-0.00,0
3399.921,1,14940.47,113.25,11953.78,39.6854248,-77.6963654,-0.00,0
3400.469,1,14945.87,113.14,11953.78,39.6854248,-77.6963654,-0.00,0
3401.424,1,14959.14,112.87,11953.78,39.6854248,-77.6963654,-0.00,0
3401.956,1,14964.06,112.77,11953.78,39.6854248,-77.6963654,-0.00,0
3402.487,1,14958.65,112.88,11953.78,39.6854248,-77.6963654,-0.00,0
3404.049,1,14970.46,112.64,11953.78,39.6854248,-77.6963654,-0.00,0
3404.902,1,14977.86,112.49,11953.78,39.6854248,-77.6963654,-0.00,0
3405.449,1,14988.72,112.27,11953.78,39.6854248,-77.6963654,-0.00,0
3406.404,1,14995.64,112.13,11953.78,39.6854248,-77.6963654,-0.00,0
3406.935,1,15012.97,111.78,11953.78,39.6854248,-77.6963654,-0.00,0
3407.466,1,15012.48,111.79,11953.78,39.6854248,-77.6963654,-0.00,0
3408.424,1,15013.96,111.76,11953.78,39.6854248,-77.6963654,-0.00,0
3408.956,1,15007.52,111.89,11953.78,39.6854248,-77.6963654,-0.00,0
3409.487,1,15019.92,111.64,11953.78,39.6854248,-77.6963654,-0.00,0
3410.034,1,15025.38,111.53,11953.78,39.6854248,-77.6963654,-0.00,0
3411.123,1,15037.81,111.28,11953.78,39.6854248,-77.6963654,-0.00,0
3411.877,1,15055.75,110.92,11953.78,39.6854248,-77.6963654,-0.00,0
3412.409,1,15044.28,111.15,11953.78,39.6854248,-77.6963654,-0.00,0
3412.941,1,15050.76,111.02,11953.78,39.6854248,-77.6963654,-0.00,0
3413.472,1,15063.74,110.76,11953.78,39.6854248,-77.6963654,-0.00,0
3414.427,1,15068.73,110.66,11953.78,39.6854248,-77.6963654,-0.00,0
3414.959,1,15068.73,110.66,11953.78,39.6854248,-77.6963654,-0.00,0
3416.079,1,15068.73,110.66,11953.78,39.6854248,-77.6963654,-0.00,0
3416.946,1,15093.78,110.16,11953.78,39.6854248,-77.6963654,-0.00,0
3417.477,1,15105.83,109.92,11953.78,39.6854248,-77.6963654,-0.00,0
3418.434,1,15112.87,109.78,11953.78,39.6854248,-77.6963654,-0.00,0
3418.965,1,15106.33,109.91,11953.78,39.6854248,-77.6963654,-0.00,0
3419.954,1,15125.46,109.53,11953.78,39.6854248,-77.6963654,-0.00,0
3420.485,1,15131.01,109.42,11953.78,39.6854248,-77.6963654,-0.00,0
3421.442,1,15130.00,109.44,11953.78,39.6854248,-77.6963654,-0.00,0
3422.091,1,15149.19,109.06,11953.78,39.6854248,-77.6963654,-0.00,0
3422.947,1,15138.07,109.28,11953.78,39.6854248,-77.6963654,-0.00,0
3423.596,1,15144.64,109.15,11953.78,39.6854248,-77.6963654,-0.00,0
3424.468,1,15149.19,109.06,11953.78,39.6854248,-77.6963654,-0.00,0
3425.426,1,15150.20,109.04,11953.78,39.6854248,-77.6963654,-0.00,0
3426.173,1,15163.37,108.78,11953.78,39.6854248,-77.6963654,-0.00,0
3427.962,1,15164.38,108.76,11953.78,39.6854248,-77.6963654,-0.00,0
3428.919,1,15176.56,108.52,11953.78,39.6854248,-77.6963654,-0.00,0
3429.451,1,15177.07,108.51,11953.78,39.6854248,-77.6963654,-0.00,0
3430.407,1,15176.56,108.52,11953.78,39.6854248,-77.6963654,-0.00,0
3430.956,1,15182.66,108.40,11953.78,39.6854248,-77.6963654,-0.00,0
3432.076,1,15182.66,108.40,11953.78,39.6854248,-77.6963654,-0.00,0
3432.944,1,15189.27,108.27,11953.78,39.6854248,-77.6963654,-0.00,0
3433.475,1,15207.10,107.92,11953.78,39.6854248,-77.6963654,-0.00,0
3434.465,1,15202.51,108.01,11953.78,39.6854248,-77.6963654,-0.00,0
3435.421,1,15200.98,108.04,11953.78,39.6854248,-77.6963654,-0.00,0
3435.954,1,15214.25,107.78,11953.78,39.6854248,-77.6963654,-0.00,0
3437.074,1,15214.25,107.78,11953.78,39.6854248,-77.6963654,-0.00,0
3437.635,1,15215.27,107.76,11953.78,39.6854248,-77.6963654,-0.00,0
3438.410,1,15233.17,107.41,11953.78,39.6854248,-77.6963654,-0.00,0
3438.957,1,15232.66,107.42,11953.78,39.6854248,-77.6963654,-0.00,0
3439.705,1,15227.54,107.52,11953.78,39.6854248,-77.6963654,-0.00,0
3440.461,1,15233.68,107.40,11953.78,39.6854248,-77.6963654,-0.00,0
3441.420,1,15227.54,107.52,11953.78,39.6854248,-77.6963654,-0.00,0
3441.953,1,15239.83,107.28,11953.78,39.6854248,-77.6963654,-0.00,0
3443.514,1,15247.53,107.13,11953.78,39.6854248,-77.6963654,-0.00,0
3444.401,1,15240.34,107.27,11953.78,39.6854248,-77.6963654,-0.00,0
3445.520,1,15240.34,107.27,11953.78,39.6854248,-77.6963654,-0.00,0
3446.389,1,15270.66,106.68,11953.78,39.6854248,-77.6963654,-0.00,0
3446.919,1,15261.40,106.86,11953.78,39.6854248,-77.6963654,-0.00,0
3447.449,1,15252.66,107.03,11953.78,39.6854248,-77.6963654,-0.00,0
3448.568,1,15252.66,107.03,11953.78,39.6854248,-77.6963654,-0.00,0
3449.449,1,15259.34,106.90,11953.78,39.6854248,-77.6963654,-0.00,0
3450.995,1,15285.61,106.39,11953.78,39.6854248,-77.6963654,-0.00,0
3451.972,1,15284.58,106.41,11953.78,39.6854248,-77.6963654,-0.00,0
3452.928,1,15290.77,106.29,11953.78,39.6854248,-77.6963654,-0.00,0
3453.459,1,15291.81,106.27,11953.78,39.6854248,-77.6963654,-0.00,0
3454.415,1,15303.70,106.04,11953.78,39.6854248,-77.6963654,-0.00,0
3454.947,1,15297.49,106.16,11953.78,39.6854248,-77.6963654,-0.00,0
3455.478,1,15305.77,106.00,11953.78,39.6854248,-77.6963654,-0.00,0
3456.434,1,15297.49,106.16,11953.78,39.6854248,-77.6963654,-0.00,0
3456.965,1,15322.87,105.67,11953.78,39.6854248,-77.6963654,-0.00,0
3457.923,1,15335.34,105.43,11953.78,39.6854248,-77.6963654,-0.00,0
3458.454,1,15317.16,105.78,11953.78,39.6854248,-77.6963654,-0.00,0
3459.410,1,15323.91,105.65,11953.78,39.6854248,-77.6963654,-0.00,0
3459.941,1,15336.90,105.40,11953.78,39.6854248,-77.6963654,-0.00,0
3460.472,1,15342.10,105.30,11953.78,39.6854248,-77.6963654,-0.00,0
3461.429,1,15355.12,105.05,11953.78,39.6854248,-77.6963654,-0.00,0
3461.960,1,15355.12,105.05,11953.78,39.6854248,-77.6963654,-0.00,0
3463.524,1,15362.95,104.90,11953.78,39.6854248,-77.6963654,-0.00,0
3464.398,1,15387.00,104.44,11953.78,39.6854248,-77.6963654,-0.00,0
3464.945,1,15387.53,104.43,11953.78,39.6854248,-77.6963654,-0.00,0
3465.476,1,15400.64,104.18,11953.78,39.6854248,-77.6963654,-0.00,0
3466.433,1,15387.53,104.43,11953.78,39.6854248,-77.6963654,-0.00,0
3467.553,1,15387.53,104.43,11953.78,39.6854248,-77.6963654,-0.00,0
3468.423,1,15401.16,104.17,11953.78,39.6854248,-77.6963654,-0.00,0
3468.955,1,15412.72,103.95,11953.78,39.6854248,-77.6963654,-0.00,0
3469.487,1,15413.77,103.93,11953.78,39.6854248,-77.6963654,-0.00,0
3470.443,1,15414.30,103.92,11953.78,39.6854248,-77.6963654,-0.00,0
3470.974,1,15426.94,103.68,11953.78,39.6854248,-77.6963654,-0.00,0
3472.094,1,15426.94,103.68,11953.78,39.6854248,-77.6963654,-0.00,0
3472.965,1,15433.26,103.56,11953.78,39.6854248,-77.6963654,-0.00,0
3474.085,1,15433.26,103.56,11953.78,39.6854248,-77.6963654,-0.00,0
3475.222,1,15452.81,103.19,11953.78,39.6854248,-77.6963654,-0.00,0
3475.891,1,15465.52,102.95,11953.78,39.6854248,-77.6963654,-0.00,0
3477.011,1,15465.52,102.95,11953.78,39.6854248,-77.6963654,-0.00,0
3477.897,1,15467.64,102.91,11953.78,39.6854248,-77.6963654,-0.00,0
3479.017,1,15467.64,102.91,11953.78,39.6854248,-77.6963654,-0.00,0
3479.589,1,15479.31,102.69,11953.78,39.6854248,-77.6963654,-0.00,0
3481.035,1,15486.75,102.55,11953.78,39.6854248,-77.6963654,-0.00,0
3481.696,1,15486.22,102.56,11953.78,39.6854248,-77.6963654,-0.00,0
3482.453,1,15486.22,102.56,11953.78,39.6854248,-77.6963654,-0.00,0
3482.984,1,15500.05,102.30,11953.78,39.6854248,-77.6963654,-0.00,0
3483.941,1,15505.92,102.19,11953.78,39.6854248,-77.6963654,-0.00,0
3484.472,1,15505.92,102.19,11953.78,39.6854248,-77.6963654,-0.00,0
3485.429,1,15520.33,101.92,11953.78,39.6854248,-77.6963654,-0.00,0
3485.961,1,15518.73,101.95,11953.78,39.6854248,-77.6963654,-0.00,0
3486.508,1,15513.39,102.05,11953.78,39.6854248,-77.6963654,-0.00,0
3487.465,1,15519.79,101.93,11953.78,39.6854248,-77.6963654,-0.00,0
3488.013,1,15532.10,101.70,11953.78,39.6854248,-77.6963654,-0.00,0
3488.970,1,15539.06,101.57,11953.78,39.6854248,-77.6963654,-0.00,0
3489.927,1,15545.49,101.45,11953.78,39.6854248,-77.6963654,-0.00,0
3490.460,1,15537.99,101.59,11953.78,39.6854248,-77.6963654,-0.00,0
3491.417,1,15544.95,101.46,11953.78,39.6854248,-77.6963654,-0.00,0
3492.537,1,15544.95,101.46,11953.78,39.6854248,-77.6963654,-0.00,0
3493.655,1,15544.95,101.46,11953.78,39.6854248,-77.6963654,-0.00,0
3494.806,1,15544.95,101.46,11953.78,39.6854248,-77.6963654,-0.00,0
3499.609,1,15605.29,100.34,11953.78,39.6854248,-77.6963654,-0.00,0
3500.681,1,15638.38,99.73,11953.78,39.6854248,-77.6963654,-0.00,0
3501.554,1,15636.75,99.76,11953.78,39.6854248,-77.6963654,-0.00,0
3502.997,1,15637.84,99.74,11953.78,39.6854248,-77.6963654,-0.00,0
3503.877,1,15650.36,99.51,11953.78,39.6854248,-77.6963654,-0.00,0
3504.407,1,15638.38,99.73,11953.78,39.6854248,-77.6963654,-0.00,0
3504.938,1,15665.08,99.24,11953.78,39.6854248,-77.6963654,-0.00,0
3505.471,1,15657.44,99.38,11953.78,39.6854248,-77.6963654,-0.00,0
3507.481,1,15677.65,99.01,11953.78,39.6854248,-77.6963654,-0.00,0
3508.436,1,15678.75,98.99,11953.78,39.6854248,-77.6963654,-0.00,0
3508.968,1,15672.73,99.10,11953.78,39.6854248,-77.6963654,-0.00,0
3509.925,1,15691.34,98.76,11953.78,39.6854248,-77.6963654,-0.00,0
3511.044,1,15691.34,98.76,11953.78,39.6854248,-77.6963654,-0.00,0
3511.914,1,15698.47,98.63,11953.78,39.6854248,-77.6963654,-0.00,0
3512.445,1,15705.06,98.51,11953.78,39.6854248,-77.6963654,-0.00,0
3512.977,1,15720.46,98.23,11953.78,39.6854248,-77.6963654,-0.00,0
3513.951,1,15718.81,98.26,11953.78,39.6854248,-77.6963654,-0.00,0
3514.484,1,15719.36,98.25,11953.78,39.6854248,-77.6963654,-0.00,0
3515.441,1,15725.96,98.13,11953.78,39.6854248,-77.6963654,-0.00,0
3515.972,1,15725.96,98.13,11953.78,39.6854248,-77.6963654,-0.00,0
3516.929,1,15732.58,98.01,11953.78,39.6854248,-77.6963654,-0.00,0
3517.477,1,15739.75,97.88,11953.78,39.6854248,-77.6963654,-0.00,0
3518.449,1,15733.13,98.00,11953.78,39.6854248,-77.6963654,-0.00,0
3518.980,1,15745.83,97.77,11953.78,39.6854248,-77.6963654,-0.00,0
3519.628,1,15739.75,97.88,11953.78,39.6854248,-77.6963654,-0.00,0
3520.385,1,15759.66,97.52,11953.78,39.6854248,-77.6963654,-0.00,0
3521.504,1,15785.18,97.06,11953.78,39.6854248,-77.6963654,-0.00,0
3523.099,1,15759.66,97.52,11953.78,39.6854248,-77.6963654,-0.00,0
3523.899,1,15787.41,97.02,11953.78,39.6854248,-77.6963654,-0.00,0
3524.430,1,15786.85,97.03,11953.78,39.6854248,-77.6963654,-0.00,0
3524.961,1,15780.18,97.15,11953.78,39.6854248,-77.6963654,-0.00,0
3526.970,1,15799.10,96.81,11953.78,39.6854248,-77.6963654,-0.00,0
3527.942,1,15806.34,96.68,11953.78,39.6854248,-77.6963654,-0.00,0
3528.691,1,15799.65,96.80,11953.78,39.6854248,-77.6963654,-0.00,0
3529.955,1,15821.42,96.41,11953.78,39.6854248,-77.6963654,-0.00,0
3530.486,1,15813.60,96.55,11953.78,39.6854248,-77.6963654,-0.00,0
3531.444,1,15821.42,96.41,11953.78,39.6854248,-77.6963654,-0.00,0
3532.416,1,15821.42,96.41,11953.78,39.6854248,-77.6963654,-0.00,0
3532.947,1,15841.57,96.05,11953.78,39.6854248,-77.6963654,-0.00,0
3533.480,1,15841.57,96.05,11953.78,39.6854248,-77.6963654,-0.00,0
3535.025,1,15848.30,95.93,11953.78,39.6854248,-77.6963654,-0.00,0
3536.585,1,15855.04,95.81,11953.78,39.6854248,-77.6963654,-0.00,0
3537.413,1,15876.42,95.43,11953.78,39.6854248,-77.6963654,-0.00,0
3538.533,1,15876.42,95.43,11953.78,39.6854248,-77.6963654,-0.00,0
3539.651,1,15876.42,95.43,11953.78,39.6854248,-77.6963654,-0.00,0
3540.461,1,15901.83,94.98,11953.78,39.6854248,-77.6963654,-0.00,0
3541.417,1,15914.85,94.75,11953.78,39.6854248,-77.6963654,-0.00,0
3542.065,1,15935.29,94.39,11953.78,39.6854248,-77.6963654,-0.00,0
3543.186,1,15935.29,94.39,11953.78,39.6854248,-77.6963654,-0.00,0
3543.953,1,15937.00,94.36,11953.78,39.6854248,-77.6963654,-0.00,0
3544.909,1,15930.75,94.47,11953.78,39.6854248,-77.6963654,-0.00,0
3546.029,1,15930.75,94.47,11953.78,39.6854248,-77.6963654,-0.00,0
3547.028,1,15951.23,94.11,11953.78,39.6854248,-77.6963654,-0.00,0
3548.935,1,15978.65,93.63,11953.78,39.6854248,-77.6963654,-0.00,0
3550.073,1,15978.65,93.63,11953.78,39.6854248,-77.6963654,-0.00,0
3550.924,1,15985.52,93.51,11953.78,39.6854248,-77.6963654,-0.00,0
3552.045,1,15985.52,93.51,11953.78,39.6854248,-77.6963654,-0.00,0
3552.948,1,15986.09,93.50,11953.78,39.6854248,-77.6963654,-0.00,0
3553.480,1,16001.01,93.24,11953.78,39.6854248,-77.6963654,-0.00,0
3554.437,1,16009.05,93.10,11953.78,39.6854248,-77.6963654,-0.00,0
3554.970,1,16001.01,93.24,11953.78,39.6854248,-77.6963654,-0.00,0
3555.518,1,16021.71,92.88,11953.78,39.6854248,-77.6963654,-0.00,0
3556.474,1,16014.80,93.00,11953.78,39.6854248,-77.6963654,-0.00,0
3557.433,1,16036.71,92.62,11953.78,39.6854248,-77.6963654,-0.00,0
3557.963,1,16029.78,92.74,11953.78,39.6854248,-77.6963654,-0.00,0
3559.507,1,16036.71,92.62,11953.78,39.6854248,-77.6963654,-0.00,0
3560.388,1,16042.49,92.52,11953.78,39.6854248,-77.6963654,-0.00,0
3560.921,1,16036.71,92.62,11953.78,39.6854248,-77.6963654,-0.00,0
3561.451,1,16056.37,92.28,11953.78,39.6854248,-77.6963654,-0.00,0
3561.998,1,16064.48,92.14,11953.78,39.6854248,-77.6963654,-0.00,0
3563.070,1,16064.48,92.14,11953.78,39.6854248,-77.6963654,-0.00,0
3563.927,1,16072.02,92.01,11953.78,39.6854248,-77.6963654,-0.00,0
3564.458,1,16078.41,91.90,11953.78,39.6854248,-77.6963654,-0.00,0
3565.415,1,16078.41,91.90,11953.78,39.6854248,-77.6963654,-0.00,0
3565.963,1,16072.60,92.00,11953.78,39.6854248,-77.6963654,-0.00,0
3566.920,1,16080.16,91.87,11953.78,39.6854248,-77.6963654,-0.00,0
3567.451,1,16086.55,91.76,11953.78,39.6854248,-77.6963654,-0.00,0
3568.571,1,16086.55,91.76,11953.78,39.6854248,-77.6963654,-0.00,0
3569.466,1,16099.36,91.54,11953.78,39.6854248,-77.6963654,-0.00,0
3570.423,1,16114.54,91.28,11953.78,39.6854248,-77.6963654,-0.00,0
3570.955,1,16121.55,91.16,11953.78,39.6854248,-77.6963654,-0.00,0
3571.487,1,16114.54,91.28,11953.78,39.6854248,-77.6963654,-0.00,0
3572.461,1,16121.55,91.16,11953.78,39.6854248,-77.6963654,-0.00,0
3573.007,1,16129.16,91.03,11953.78,39.6854248,-77.6963654,-0.00,0
3573.964,1,16127.99,91.05,11953.78,39.6854248,-77.6963654,-0.00,0
3574.922,1,16150.86,90.66,11953.78,39.6854248,-77.6963654,-0.00,0
3575.453,1,16150.27,90.67,11953.78,39.6854248,-77.6963654,-0.00,0
3576.409,1,16156.74,90.56,11953.78,39.6854248,-77.6963654,-0.00,0
3576.942,1,16164.38,90.43,11953.78,39.6854248,-77.6963654,-0.00,0
3577.473,1,16156.74,90.56,11953.78,39.6854248,-77.6963654,-0.00,0
3578.429,1,16172.04,90.30,11953.78,39.6854248,-77.6963654,-0.00,0
3578.960,1,16165.56,90.41,11953.78,39.6854248,-77.6963654,-0.00,0
3580.522,1,16192.70,89.95,11953.78,39.6854248,-77.6963654,-0.00,0
3581.377,1,16179.12,90.18,11953.78,39.6854248,-77.6963654,-0.00,0
3581.909,1,16200.99,89.81,11953.78,39.6854248,-77.6963654,-0.00,0
3582.440,1,16201.58,89.80,11953.78,39.6854248,-77.6963654,-0.00,0
3583.089,1,16206.91,89.71,11953.78,39.6854248,-77.6963654,-0.00,0
3584.209,1,16206.91,89.71,11953.78,39.6854248,-77.6963654,-0.00,0
3585.578,1,16215.21,89.57,11953.78,39.6854248,-77.6963654,-0.00,0
3586.452,1,16230.06,89.32,11953.78,39.6854248,-77.6963654,-0.00,0
3587.625,1,16244.34,89.08,11953.78,39.6854248,-77.6963654,-0.00,0
3588.396,1,16229.46,89.33,11953.78,39.6854248,-77.6963654,-0.00,0
3588.928,1,16251.50,88.96,11953.78,39.6854248,-77.6963654,-0.00,0
3589.459,1,16238.39,89.18,11953.78,39.6854248,-77.6963654,-0.00,0
3590.940,1,16273.61,88.59,11953.78,39.6854248,-77.6963654,-0.00,0
3591.471,1,16265.83,88.72,11953.78,39.6854248,-77.6963654,-0.00,0
3592.427,1,16265.83,88.72,11953.78,39.6854248,-77.6963654,-0.00,0
3592.958,1,16288.59,88.34,11953.78,39.6854248,-77.6963654,-0.00,0
3594.504,1,16287.99,88.35,11953.78,39.6854248,-77.6963654,-0.00,0
3595.474,1,16296.39,88.21,11953.78,39.6854248,-77.6963654,-0.00,0
3596.448,1,16316.24,87.88,11953.78,39.6854248,-77.6963654,-0.00,0
3597.404,1,16318.05,87.85,11953.78,39.6854248,-77.6963654,-0.00,0
3597.936,1,16318.65,87.84,11953.78,39.6854248,-77.6963654,-0.00,0
3598.468,1,16331.32,87.63,11953.78,39.6854248,-77.6963654,-0.00,0
3599.441,1,16353.10,87.27,11953.78,39.6854248,-77.6963654,-0.00,0
3599.974,1,16339.18,87.50,11953.78,39.6854248,-77.6963654,-0.00,0
3600.930,1,16333.13,87.60,11953.78,39.6854248,-77.6963654,-0.00,0
3601.462,1,16354.31,87.25,11953.78,39.6854248,-77.6963654,-0.00,0
3601.993,1,16354.92,87.24,11953.78,39.6854248,-77.6963654,-0.00,0
3602.949,1,16376.16,86.89,11953.78,39.6854248,-77.6963654,-0.00,0
3604.413,1,16362.80,87.11,11953.78,39.6854248,-77.6963654,-0.00,0
3604.943,1,16388.94,86.68,11953.78,39.6854248,-77.6963654,-0.00,0
3605.474,1,16391.38,86.64,11953.78,39.6854248,-77.6963654,-0.00,0
3606.648,1,16406.63,86.39,11953.78,39.6854248,-77.6963654,-0.00,0
3607.403,1,16399.92,86.50,11953.78,39.6854248,-77.6963654,-0.00,0
3607.950,1,16422.54,86.13,11953.78,39.6854248,-77.6963654,-0.00,0
3608.481,1,16415.19,86.25,11953.78,39.6854248,-77.6963654,-0.00,0
3610.026,1,16420.70,86.16,11953.78,39.6854248,-77.6963654,-0.00,0
3610.912,1,16434.80,85.93,11953.78,39.6854248,-77.6963654,-0.00,0
3611.443,1,16428.66,86.03,11953.78,39.6854248,-77.6963654,-0.00,0
3612.416,1,16429.28,86.02,11953.78,39.6854248,-77.6963654,-0.00,0
3612.962,1,16459.38,85.53,11953.78,39.6854248,-77.6963654,-0.00,0
3613.493,1,16464.93,85.44,11953.78,39.6854248,-77.6963654,-0.00,0
3614.614,1,16464.93,85.44,11953.78,39.6854248,-77.6963654,-0.00,0
3615.744,1,16464.93,85.44,11953.78,39.6854248,-77.6963654,-0.00,0
3616.418,1,16466.16,85.42,11953.78,39.6854248,-77.6963654,-0.00,0
3616.950,1,16474.18,85.29,11953.78,39.6854248,-77.6963654,-0.00,0
3617.481,1,16467.39,85.40,11953.78,39.6854248,-77.6963654,-0.00,0
3618.437,1,16474.80,85.28,11953.78,39.6854248,-77.6963654,-0.00,0
3619.409,1,16496.44,84.93,11953.78,39.6854248,-77.6963654,-0.00,0
3619.941,1,16503.88,84.81,11953.78,39.6854248,-77.6963654,-0.00,0
3620.472,1,16491.49,85.01,11953.78,39.6854248,-77.6963654,-0.00,0
3621.445,1,16497.68,84.91,11953.78,39.6854248,-77.6963654,-0.00,0
3621.977,1,16514.43,84.64,11953.78,39.6854248,-77.6963654,-0.00,0
3622.934,1,16520.02,84.55,11953.78,39.6854248,-77.6963654,-0.00,0
3624.399,1,16534.33,84.32,11953.78,39.6854248,-77.6963654,-0.00,0
3624.930,1,16550.55,84.06,11953.78,39.6854248,-77.6963654,-0.00,0
3625.461,1,16549.93,84.07,11953.78,39.6854248,-77.6963654,-0.00,0
3626.417,1,16551.17,84.05,11953.78,39.6854248,-77.6963654,-0.00,0
3626.949,1,16563.68,83.85,11953.78,39.6854248,-77.6963654,-0.00,0
3627.697,1,16557.42,83.95,11953.78,39.6854248,-77.6963654,-0.00,0
3628.454,1,16564.30,83.84,11953.78,39.6854248,-77.6963654,-0.00,0
3629.627,1,16573.70,83.69,11953.78,39.6854248,-77.6963654,-0.00,0
3630.701,1,16573.70,83.69,11953.78,39.6854248,-77.6963654,-0.00,0
3631.473,1,16590.64,83.42,11953.78,39.6854248,-77.6963654,-0.00,0
3632.446,1,16596.30,83.33,11953.78,39.6854248,-77.6963654,-0.00,0
3632.979,1,16603.23,83.22,11953.78,39.6854248,-77.6963654,-0.00,0
3633.952,1,16618.36,82.98,11953.78,39.6854248,-77.6963654,-0.00,0
3634.483,1,16619.62,82.96,11953.78,39.6854248,-77.6963654,-0.00,0
3635.440,1,16632.89,82.75,11953.78,39.6854248,-77.6963654,-0.00,0
3636.561,1,16632.89,82.75,11953.78,39.6854248,-77.6963654,-0.00,0
3637.442,1,16642.38,82.60,11953.78,39.6854248,-77.6963654,-0.00,0
3637.972,1,16649.99,82.48,11953.78,39.6854248,-77.6963654,-0.00,0
3639.093,1,16649.99,82.48,11953.78,39.6854248,-77.6963654,-0.00,0
3639.976,1,16664.59,82.25,11953.78,39.6854248,-77.6963654,-0.00,0
3640.524,1,16664.59,82.25,11953.78,39.6854248,-77.6963654,-0.00,0
3641.481,1,16686.88,81.90,11953.78,39.6854248,-77.6963654,-0.00,0
3642.456,1,16680.50,82.00,11953.78,39.6854248,-77.6963654,-0.00,0
3643.414,1,16687.52,81.89,11953.78,39.6854248,-77.6963654,-0.00,0
3643.947,1,16711.80,81.51,11953.78,39.6854248,-77.6963654,-0.00,0
3645.067,1,16711.80,81.51,11953.78,39.6854248,-77.6963654,-0.00,0
3646.170,1,16712.44,81.50,11953.78,39.6854248,-77.6963654,-0.00,0
3647.290,1,16712.44,81.50,11953.78,39.6854248,-77.6963654,-0.00,0
3647.966,1,16719.49,81.39,11953.78,39.6854248,-77.6963654,-0.00,0
3648.923,1,16736.18,81.13,11953.78,39.6854248,-77.6963654,-0.00,0
3650.439,1,16751.63,80.89,11953.78,39.6854248,-77.6963654,-0.00,0
3650.970,1,16774.22,80.54,11953.78,39.6854248,-77.6963654,-0.00,0
3651.944,1,16772.92,80.56,11953.78,39.6854248,-77.6963654,-0.00,0
3652.475,1,16773.57,80.55,11953.78,39.6854248,-77.6963654,-0.00,0
3653.433,1,16789.11,80.31,11953.78,39.6854248,-77.6963654,-0.00,0
3653.965,1,16805.33,80.06,11953.78,39.6854248,-77.6963654,-0.00,0
3654.922,1,16820.94,79.82,11953.78,39.6854248,-77.6963654,-0.00,0
3655.469,1,16790.40,80.29,11953.78,39.6854248,-77.6963654,-0.00,0
3656.425,1,16813.78,79.93,11953.78,39.6854248,-77.6963654,-0.00,0
3656.955,1,16822.24,79.80,11953.78,39.6854248,-77.6963654,-0.00,0
3657.486,1,16838.55,79.55,11953.78,39.6854248,-77.6963654,-0.00,0
3658.458,1,16845.08,79.45,11953.78,39.6854248,-77.6963654,-0.00,0
3658.988,1,16853.59,79.32,11953.78,39.6854248,-77.6963654,-0.00,0
3659.535,1,16860.79,79.21,11953.78,39.6854248,-77.6963654,-0.00,0
3661.755,1,16860.79,79.21,11953.78,39.6854248,-77.6963654,-0.00,0
3662.906,1,16860.79,79.21,11953.78,39.6854248,-77.6963654,-0.00,0
3663.916,1,16892.98,78.72,11953.78,39.6854248,-77.6963654,-0.00,0
3664.447,1,16903.53,78.56,11953.78,39.6854248,-77.6963654,-0.00,0
3664.979,1,16887.06,78.81,11953.78,39.6854248,-77.6963654,-0.00,0
3665.951,1,16894.96,78.69,11953.78,39.6854248,-77.6963654,-0.00,0
3666.482,1,16902.21,78.58,11953.78,39.6854248,-77.6963654,-0.00,0
3667.602,1,16902.21,78.58,11953.78,39.6854248,-77.6963654,-0.00,0
3668.386,1,16903.53,78.56,11953.78,39.6854248,-77.6963654,-0.00,0
3668.933,1,16925.34,78.23,11953.78,39.6854248,-77.6963654,-0.00,0
3669.465,1,16934.61,78.09,11953.78,39.6854248,-77.6963654,-0.00,0
3670.423,1,16943.24,77.96,11953.78,39.6854248,-77.6963654,-0.00,0
3670.954,1,16943.24,77.96,11953.78,39.6854248,-77.6963654,-0.00,0
3671.486,1,16951.21,77.84,11953.78,39.6854248,-77.6963654,-0.00,0
3672.250,1,16950.54,77.85,11953.78,39.6854248,-77.6963654,-0.00,0
3673.594,1,16959.19,77.72,11953.78,39.6854248,-77.6963654,-0.00,0
3674.465,1,16952.54,77.82,11953.78,39.6854248,-77.6963654,-0.00,0
3675.422,1,16984.53,77.34,11953.78,39.6854248,-77.6963654,-0.00,0
3675.968,1,16976.52,77.46,11953.78,39.6854248,-77.6963654,-0.00,0
3676.927,1,16991.21,77.24,11953.78,39.6854248,-77.6963654,-0.00,0
3677.458,1,16975.85,77.47,11953.78,39.6854248,-77.6963654,-0.00,0
3678.417,1,16991.21,77.24,11953.78,39.6854248,-77.6963654,-0.00,0
3678.963,1,16992.55,77.22,11953.78,39.6854248,-77.6963654,-0.00,0
3679.844,1,17024.07,76.75,11953.78,39.6854248,-77.6963654,-0.00,0
3680.398,1,17007.96,76.99,11953.78,39.6854248,-77.6963654,-0.00,0
3680.929,1,17024.07,76.75,11953.78,39.6854248,-77.6963654,-0.00,0
3681.460,1,17024.07,76.75,11953.78,39.6854248,-77.6963654,-0.00,0
3682.416,1,17024.07,76.75,11953.78,39.6854248,-77.6963654,-0.00,0
